repository,continuous_integration,documentation,unit_test,community,history,license,management
ilios/ember-simple-charts,0,0.003107977141329412,0.0,3,21.771428571428565,1,0.028571428571428567
wesbos/awesome-uses,0,0.0020264434256860014,0.0,183,116.35714285714286,0,0.07142857142857142
AssemblyScript/binaryen.js,0,0.002308402585410896,0.0,2,16.8,1,0.028571428571428567
vergecurrency/vergecurrency.com,1,0.05737434770667399,0.0,7,57.78571428571429,1,0.03571428571428571
scramjetorg/scramjet-core,1,0.10358023641466113,0.0,4,18.47826086956522,1,0.021739130434782608
SwissDataScienceCenter/renku-ui,1,0.09310745574825677,0.10456710563182964,5,28.54545454545455,1,0.030303030303030307
mozilla/eslint-config-amo,1,0.2033898305084746,0.0,4,10.514285714285714,1,0.028571428571428567
Scrivito/scrivito_example_app_js,1,0.02719560878243513,0.0,3,52.82142857142857,1,0.03571428571428571
CBIIT/GDCMVS,0,0.09893204153274733,0.0035504008994348946,2,34.25,0,0.03125
broadinstitute/gnomad-browser,0,0.019533836577936697,0.03488204833141542,2,52.23255813953488,1,0.02325581395348837
vtex/address-form,1,0.0013711481561665586,0.051234926767061116,7,28.228571428571428,1,0.028571428571428567
lipis/prettier-setup,1,0.0,0.0,3,13.857142857142858,1,0.028571428571428567
luangjokaj/wordpressify,0,0.05767550247596854,0.0,1,16.4,1,0.028571428571428567
newsuk/times-components,0,0.005292061421018296,0.10543183104808143,18,101.97142857142859,1,0.028571428571428567
wikimedia/mediawiki-extensions-AdvancedSearch,0,0.055662949194547715,0.4487431693989071,7,31.228571428571428,1,0.028571428571428567
commutron/neptune-dev,0,0.06918967473524963,0.0,1,11.342857142857143,0,0.028571428571428567
telldus/telldus-live-mobile-v3,0,0.11089817855556232,0.022621020605041186,2,153.13333333333333,1,0.022222222222222227
Prefinem/lambdify,0,0.011785503830288743,0.0,3,19.542857142857144,1,0.028571428571428567
abetomo/node-ss2json,1,0.0028645478106670303,0.5296610169491526,2,6.1944444444444455,1,0.027777777777777776
elmasse/nextein,1,0.0222489476849068,0.3336431226765799,2,18.457142857142856,1,0.028571428571428567
kaltura/playkit-js-ui,1,0.18621619109582674,0.0015663459386887446,8,23.82857142857143,1,0.028571428571428567
alex-kukhtin/A2v10,0,0.09049519823119376,0.00919120354686188,2,30.555555555555557,0,0.027777777777777776
dvaJi/ReaderFront,0,0.008924345886011764,0.01421081001617092,3,17.775,1,0.025
emotion-js/emotion,0,0.058542413381123065,0.19486674174174173,8,40.74285714285714,1,0.028571428571428567
ckeditor/ckeditor5-editor-balloon,1,0.1856955380577428,0.6274285714285714,6,10.8,1,0.028571428571428567
DemocracyLab/CivicTechExchange,0,0.07666158715273708,0.04948535233570863,5,76.22222222222223,1,0.027777777777777776
w3c/publ-wg,0,0.012982818757266505,0.0,1,12.805555555555555,1,0.027777777777777776
nonpartisan09/class_scheduler,1,0.07386019908705935,0.0,8,13.384615384615385,0,0.02564102564102564
ilios/lti-server,0,0.0006564551422319475,0.5638297872340425,3,24.63888888888889,0,0.027777777777777776
ilios/lti-dashboard,0,0.0032928880775976235,0.0,4,28.805555555555557,1,0.027777777777777776
zadam/trilium,0,0.15934998217035734,0.0,2,96.38888888888887,1,0.027777777777777776
Kitware/itk-vtk-viewer,1,0.0065105562104811904,0.0,1,22.694444444444446,1,0.027777777777777776
DemocracyClub/WhereDoIVote-Widget,1,0.002046196828394916,0.4325471698113208,4,21.085714285714285,1,0.028571428571428567
saddlebackdev/react-cm-ui,0,0.0036498222100656455,0.0017279821627647716,2,90.38888888888887,0,0.027777777777777776
mozilla/send,0,0.008043140480760444,0.1446229913473424,69,90.61111111111113,1,0.027777777777777776
internet4000/radio4000,1,0.061511689490807285,0.0,2,62.944444444444436,1,0.013888888888888888
moleculerjs/site,1,0.002108081491967748,0.0,1,32.5,0,0.027777777777777776
Integreat/integreat-webapp,0,0.04873642461116764,0.29527540016441806,4,99.13888888888887,1,0.027777777777777776
whawker/react-jsx-highcharts,1,0.007573789492616055,0.3423107290113168,3,25.277777777777782,1,0.027777777777777776
SparkPost/2web2ui,0,0.018272144614442442,0.4348750262549885,9,264.6666666666667,0,0.027777777777777776
tradle/mycloud,0,0.018458141629690738,0.0,2,135.42857142857142,1,0.028571428571428567
TeamFleet/WhoCallsTheFleet-Pics,0,0.013379583746283449,0.0,1,4.722222222222221,1,0.027777777777777776
preactjs/preact-cli,0,0.056873822975517886,0.09987484355444304,7,29.16666666666667,1,0.027777777777777776
rocket-pool/rocketpool,1,0.04198954766624617,0.0,2,43.305555555555564,1,0.027777777777777776
MoveOnOrg/Spoke,1,0.038747022110216384,0.4191326445313806,12,85.91836734693878,1,0.020408163265306117
spences10/cheat-sheets,0,0.003949224259520451,0.0,3,52.02777777777778,1,0.027777777777777776
RobotWebTools/rclnodejs,1,0.16161690625383954,0.56973217166828,2,15.885714285714286,1,0.028571428571428567
chrisguttandin/web-audio-beat-detector-worker,1,0.0025682616923492834,0.4186550976138829,2,56.22222222222222,1,0.027777777777777776
chrisguttandin/web-audio-beat-detector-broker,1,0.0003496259002866933,0.3788546255506608,2,62.58333333333334,1,0.027777777777777776
ayr-ton/kamu,0,0.003162236480293309,0.3973902728351127,2,27.63793103448276,1,0.017241379310344827
cmux/koot,0,0.19409015103469332,0.11544768776648083,1,63.970588235294116,1,0.029411764705882356
nodeshift/nodeshift,1,0.0689906917320679,0.0,2,11.666666666666664,1,0.027777777777777776
resource-watch/resource-watch,0,0.09386274167189154,0.0,5,188.25,1,0.027777777777777776
unep-grid/map-x-mgl,0,0.0560333579785152,0.008891389983117616,1,38.48648648648648,1,0.027027027027027032
ilios/common,0,0.013049333952035492,0.0,4,98.05555555555556,1,0.027777777777777776
LivePersonInc/developers-community,0,0.22024160871535908,0.04720357813716956,16,223.80555555555557,0,0.027777777777777776
qlik-oss/mira,0,0.02972362245784808,0.5099337748344371,5,12.694444444444445,1,0.027777777777777776
TeselaGen/teselagen-react-components,0,0.0940649496080627,0.032794091788289084,4,69.19444444444444,1,0.027777777777777776
ccxt/ccxt,1,0.2362563059091015,0.0,2,852.6944444444445,1,0.027777777777777776
patrikx3/onenote,1,0.08732394366197183,0.0,1,13.25,1,0.027777777777777776
ifanrx/hydrogen-js-sdk,0,0.1695290076695055,0.33680171205077114,4,26.027777777777782,1,0.027777777777777776
qiqiboy/tiger-new,0,0.08424031345232913,0.0,1,8.75,0,0.027777777777777776
mike-works/modern-javascript,1,0.08462298320711227,0.4214229867083659,3,25.555555555555557,1,0.027777777777777776
qlik-oss/core-qix-session-placement-service,0,0.004372540445999125,0.2749529190207156,4,6.1944444444444455,1,0.027777777777777776
SparkPost/matchbox,1,0.006833382967249664,0.16291709359825365,1,32.0,0,0.027777777777777776
nodeshift/openshift-rest-client,1,0.02743104865834517,0.0,3,7.5555555555555545,1,0.027777777777777776
radiantearth/stac-spec,0,0.0021677662582469366,0.0,6,65.19444444444444,1,0.027777777777777776
gemini-testing/html-reporter,1,0.0029494260185640338,0.5329003477005839,12,20.055555555555557,1,0.027777777777777776
lyrgard/ffbeEquip,1,0.001245738180702406,0.009280369930316943,2,75.27777777777777,1,0.027777777777777776
qlik-oss/core-assisted-prescription-ui,0,0.001282051282051282,0.0,4,9.388888888888891,1,0.027777777777777776
ReactMaker/simple_react_startkit,1,7.125552230297848e-05,0.0,2,18.263157894736842,1,0.02631578947368421
akameco/eslint-config-precure,0,0.11465603190428715,0.0,2,11.277777777777779,1,0.027777777777777776
w3c/validate-repos,0,0.00035209295253947034,0.5555555555555556,3,54.805555555555564,1,0.027777777777777776
jojoldu/junior-recruit-scheduler,1,0.018094089264173704,0.0,22,24.972222222222218,0,0.027777777777777776
mjeanroy/rollup-plugin-prettier,1,0.29526842584167423,0.6385135135135135,2,24.694444444444446,1,0.027777777777777776
ofrohn/seh,0,0.050043586349401085,0.0,1,5.638888888888888,1,0.027777777777777776
alexlitel/congresstweets-automator,1,0.006887283722492861,0.6183384173694599,2,4.514285714285714,1,0.028571428571428567
omnisci/mapd-charting,1,0.2025268397629242,0.05536673355991973,7,24.476190476190478,1,0.015873015873015872
machsix/Super-preloader,1,0.17642827627370258,0.0,2,19.125,1,0.04166666666666666
roblox-plus/Chrome,0,0.032003296476890326,0.0,1,14.86842105263158,0,0.02631578947368421
status-im/status.im,0,0.2607238169628328,0.0,12,37.888888888888886,1,0.027777777777777776
amyjko/faculty,0,0.16597054297647834,0.0,2,14.722222222222221,1,0.027777777777777776
JoinColony/colonyNetwork,0,0.12794206397103194,0.7553853782160762,6,66.70588235294117,1,0.0196078431372549
wopian/kitsu,1,0.15622369212266987,0.4828104856037817,2,29.18918918918919,1,0.027027027027027032
nextcloud/guests,1,0.0460814132744469,0.0,5,17.303571428571427,1,0.017857142857142856
qgrid/ng2,1,0.008707548688234347,0.1971495281642183,5,79.35135135135134,1,0.027027027027027032
NDLANO/editorial-frontend,1,0.0692948909997709,0.050313802014661665,5,127.18918918918921,1,0.027027027027027032
FuelRats/fuelrats.com,0,0.05659700880967015,0.0,3,56.45945945945946,1,0.027027027027027032
viewstools/morph,0,0.053823953823953816,0.0,1,18.75,1,0.027777777777777776
paypal/fullstack-phone,1,0.0045682131026032755,0.6508196721311476,1,3.2602739726027403,1,0.0136986301369863
AlCalzone/ioBroker.tradfri,0,0.05541456920580772,0.0,4,15.905660377358492,1,0.018867924528301886
moodlebox/moodlebox.net,1,0.014955791997602278,0.0,2,27.194444444444446,1,0.027777777777777776
lenage/language-coursescript,1,0.015743324033479472,0.0,7,12.432432432432432,1,0.027027027027027032
kmalinich/node-bmw-client,0,0.10818083961248656,0.0,1,34.666666666666664,1,0.027777777777777776
Kopano-dev/kopano-webapp,0,0.21483442534878955,0.032558669221827784,7,57.70833333333334,1,0.02083333333333333
ckeditor/ckeditor5-adapter-ckfinder,1,0.4340448823207444,0.5922865013774105,4,7.027777777777778,1,0.027777777777777776
gtramontina/spring-river,1,0.0017211703958691911,0.0,1,9.16216216216216,1,0.027027027027027032
WhoTargetsMe/Who-Targets-Me,0,0.027796795837327127,0.0,4,10.666666666666666,1,0.027777777777777776
paradite/hn-ratio,1,4.082207494524739e-06,0.0,1,25.10810810810811,1,0.027027027027027032
vtex/styleguide,0,0.030251475357541607,0.008593208593208593,28,150.3793103448276,0,0.03448275862068965
GlukKazan/GlukKazan.github.io,0,0.002530044275774826,0.0,1,43.32432432432432,1,0.027027027027027032
matt-riley/gql_boilerplate,0,0.00011464603038119805,0.0,3,16.18918918918919,1,0.027027027027027032
automerge/automerge,1,0.08025375088107944,0.6013414989792942,2,18.94594594594595,1,0.027027027027027032
angular/cdk-builds,0,0.3459055612729047,0.0,6,103.97297297297294,1,0.027027027027027032
Photosynq/PhotosynQ-Documentation,0,0.007648401826484018,0.0,2,18.722222222222218,1,0.027777777777777776
DevExpress/DevExtreme,1,0.08681857885570562,0.6700339464545176,30,202.5675675675676,1,0.027027027027027032
brainstormforce/astra,1,0.13860331796054318,0.0,11,203.6756756756757,0,0.027027027027027032
grocy/grocy,0,0.01599502055468705,0.0,1,30.66666666666667,1,0.027777777777777776
paralleldrive/react-feature-toggles,1,0.0,0.0,3,16.45945945945946,1,0.027027027027027032
qlik-oss/core-get-started,0,0.0011995637949836426,0.035943517329910135,3,8.027027027027026,1,0.027027027027027032
angular/ngtools-webpack-builds,0,0.19353146853146846,0.0,1,82.45945945945945,1,0.027027027027027032
angular/cli-builds,0,0.12129418472063852,0.0,1,77.16216216216216,1,0.027027027027027032
psono/psono-client,0,0.24520710632831624,0.18674006573848909,2,19.607142857142858,1,0.017857142857142856
otacke/h5p-agamotto,0,0.032451713937706635,0.0,2,7.972222222222222,1,0.027777777777777776
JiHong88/SunEditor,0,0.11225751438925602,0.00037167812674224123,4,49.2972972972973,1,0.027027027027027032
longhorn/longhorn-ui,0,0.014515665421098016,0.0,5,15.473684210526313,0,0.02631578947368421
konnectors/cozy-konnector-bouyguesbox,1,0.04693877551020408,0.0,3,15.243243243243244,1,0.027027027027027032
EricssonBroadcastServices/chromecast-demo-receiver,0,0.31686373873873874,0.0,1,14.945945945945946,0,0.027027027027027032
cds-snc/digital-canada-ca,0,0.3340921649661055,0.005223268163166787,14,98.5945945945946,1,0.027027027027027032
nodefony/nodefony,0,0.12878528439433753,0.03611757832596507,1,37.21621621621622,1,0.027027027027027032
City-of-Helsinki/mvj-ui,1,0.04288086832623946,0.05697599558539501,3,52.24324324324325,1,0.027027027027027032
styled-components/styled-components-website,1,0.007098121085594989,0.005522893283449136,35,34.21621621621622,1,0.027027027027027032
cozy/cozy-home,1,0.02641752577319588,0.2802591992594307,8,92.67567567567568,1,0.027027027027027032
qlik-oss/halyard.js,0,0.010253230959988554,0.19220921726408194,2,8.675675675675675,1,0.027027027027027032
tootsuite/joinmastodon,0,0.004472435195326762,0.0,7,14.486486486486484,0,0.027027027027027032
im6/javascript-fun,0,0.004939380332285586,0.09457755359394704,2,9.18918918918919,0,0.027027027027027032
fossasia/open-event-frontend,1,0.2394213896134693,0.0,17,62.32432432432432,1,0.027027027027027032
blockchain-certificates/cert-verifier-js,1,0.017362874555611987,0.441017316017316,4,37.37837837837838,1,0.027027027027027032
cerner/terra-clinical,1,0.06143749145435486,0.648695652173913,10,14.783783783783786,1,0.027027027027027032
ESA-VirES/Aeolus-Client,0,0.1398560539664834,0.12686297534098095,2,13.297297297297295,0,0.027027027027027032
evaera/RoVer,0,0.09996249062265566,0.0,4,14.270270270270268,1,0.027027027027027032
mapbox/osmcha-frontend,1,0.0469790382244143,0.03624802747609765,2,25.63888888888889,1,0.027777777777777776
instacart/Snacks,0,0.03362068965517241,0.1330151296829971,8,10.91891891891892,1,0.027027027027027032
edemo/Lidehouse,1,0.08810440522026101,0.1152059004302397,3,98.10526315789473,1,0.02631578947368421
axax/lunuc,1,0.0580340855787773,0.0024083404632886524,1,37.21621621621622,1,0.027027027027027032
Autodesk/hig,0,0.0471352689391986,0.16534589847933176,9,171.4324324324324,1,0.027027027027027032
ckeditor/ckeditor5-upload,1,0.3630045442395082,0.6908182386008744,6,14.222222222222221,1,0.027777777777777776
Xi-Plus/twinkle,1,0.113561190738699,0.0,7,16.672727272727272,0,0.00909090909090909
konnectors/libs,1,0.10750034279446044,0.35996535671754903,4,52.405405405405396,1,0.027027027027027032
TarikHuber/react-most-wanted,1,0.0028938661883043805,0.0011541790901221506,3,25.921052631578952,1,0.02631578947368421
opensupports/opensupports,1,0.05191266079891672,0.08400947241740751,4,27.66666666666667,1,0.017543859649122806
ckeditor/ckeditor5-widget,1,0.2247739342615186,0.6837046745303627,6,20.37837837837838,1,0.027027027027027032
konnectors/cozy-konnector-bouyguestelecom,1,0.0467479674796748,0.0,2,14.324324324324325,1,0.027027027027027032
EastWorld/wechat-app-mall,0,0.10253814195440422,0.0,1,11.351351351351349,1,0.027027027027027032
stiftelsen-effekt/effekt-backend,0,0.07360180776369946,0.11982213901240345,1,13.432432432432432,0,0.027027027027027032
danielcaldas/react-d3-graph,0,0.02660689333954355,0.345655806182122,2,5.45945945945946,1,0.027027027027027032
alcedo-ui/alcedo-ui,0,0.14920094159953629,0.0,2,254.55263157894737,1,0.02631578947368421
enebular/enebular-runtime-agent,0,0.05267508420987373,0.07899071578316863,7,47.43589743589744,1,0.02564102564102564
ChromeDevTools/devtools-protocol,0,0.3261364484586101,0.0,1,19.763157894736842,1,0.02631578947368421
MiyashitaLab/miyashita.com,0,0.005745787716437612,0.0,23,20.555555555555557,0,0.037037037037037035
pastelsky/bundlephobia,1,0.03485685585133099,0.021097668928887574,1,8.405405405405405,1,0.027027027027027032
ChartIQ/finsemble-seed,0,0.14157005631003644,0.0,13,29.0,1,0.02631578947368421
biglotteryfund/blf-alpha,1,0.02889144331053045,0.03732740050146555,2,233.71052631578945,0,0.02631578947368421
uqlibrary/fez-frontend,0,0.012494871982420042,0.17022745189216287,5,251.3947368421053,1,0.02631578947368421
appbaseio/playground,0,0.02332252432027937,0.0,4,14.394736842105265,1,0.02631578947368421
matthewberryman/midsomerplots,1,0.01396032329169728,0.0,1,9.289473684210526,1,0.02631578947368421
streetsidesoftware/cspell-dicts,1,0.002851475328539549,0.06787330316742081,4,16.789473684210527,1,0.02631578947368421
edgi-govdata-archiving/web-monitoring-versionista-scraper,0,0.2119496855345912,0.0,2,11.729729729729732,1,0.027027027027027032
kiteco/vscode-plugin,1,0.005103114478114478,0.14215985356924954,4,25.18918918918919,1,0.027027027027027032
Skyscanner/backpack,1,0.09608181399250866,0.2764162670928787,7,99.51724137931036,1,0.017241379310344827
hjdivad/ember-m3,0,0.06040945790080737,0.0,3,28.394736842105264,1,0.02631578947368421
dr4fters/dr4ft,1,0.017589210452374264,0.2126999283838625,5,24.447368421052627,1,0.02631578947368421
alexbosworth/ln-service,1,0.10381915192361696,0.0,1,13.578947368421053,1,0.02631578947368421
lingochen/wings3d,0,0.10562268504462932,0.0,1,20.894736842105264,1,0.02631578947368421
spences10/scottspence.me,0,0.014833860759493668,0.0,3,116.10526315789473,1,0.02631578947368421
ebaauw/homebridge-lib,0,0.3492263177758209,0.1094298245614035,1,12.76315789473684,1,0.02631578947368421
buildit/buildit,1,0.005190551530796347,0.324086603518268,10,29.578947368421048,1,0.02631578947368421
bbc/storyplayer,0,0.04085170406227514,0.009562193772720088,4,28.02631578947368,1,0.02631578947368421
haohonglong/LAM2,0,0.3127248936866209,0.0,2,26.76315789473684,0,0.02631578947368421
poteto/hiring-without-whiteboards,1,0.03131313131313132,0.0,515,31.894736842105264,1,0.02631578947368421
Kiuryy/Bookmark_Sidebar,0,0.04280946525808637,0.0,1,23.710526315789476,1,0.02631578947368421
wopian/tracker-killer,1,0.028376844494892167,0.0,2,8.789473684210527,1,0.02631578947368421
ember-app-scheduler/ember-app-scheduler,0,0.054430379746835435,0.0,2,33.94736842105263,1,0.02631578947368421
AdguardTeam/HttpsExclusions,0,0.11009174311926606,0.0,8,9.297297297297296,0,0.027027027027027032
carbon-design-system/carbon,0,0.1310354332902257,0.1393953068592058,22,115.38983050847456,1,0.01694915254237288
ember-learn/ember-cli-addon-docs,1,0.1443325304722283,0.04495159059474412,10,15.810810810810812,1,0.027027027027027032
asamuzaK/url2clipboard,1,0.07334659373446048,0.7753670473083197,1,18.57894736842105,1,0.02631578947368421
CityOfPhiladelphia/mapboard,1,0.16612698859636774,0.0,2,46.26315789473684,0,0.02631578947368421
wopian/kitsu-inactivity-pruner,1,0.0044742729306487695,0.0,2,5.243243243243243,1,0.027027027027027032
tc39/proposal-temporal,1,0.2057829181494662,0.0,5,18.710526315789476,1,0.02631578947368421
mattermost/mattermost-redux,0,0.020620230556908592,0.97883883141827,15,34.026315789473685,1,0.02631578947368421
megos/gitkraken-i18n,0,0.0012266928361138374,0.0,1,12.921052631578947,0,0.02631578947368421
aws/aws-xray-sdk-node,1,0.08690374178806055,0.6544913994478658,9,6.7105263157894735,1,0.02631578947368421
silverstripe/silverstripe-admin,1,0.16075569376786325,0.045953385719829265,11,37.89473684210526,1,0.02631578947368421
topcoder-platform/community-app,0,0.03149185097131417,0.09471007121057984,14,146.0263157894737,0,0.02631578947368421
TobitSoftware/chayns-components,0,0.011766282497989815,0.0,4,70.1842105263158,1,0.02631578947368421
ioBroker/ioBroker.repositories,1,0.046127562642369016,0.06666666666666668,23,58.92105263157895,1,0.02631578947368421
coding-blocks/oneauth,1,0.07479491273468039,0.0008577380223011887,8,34.631578947368425,0,0.02631578947368421
box/box-content-preview,1,0.036644307097454525,0.06640606066481189,8,29.135135135135137,1,0.027027027027027032
baires/shouldideploy,0,0.004513864010890593,0.0,3,10.5,1,0.02631578947368421
MichaelKohler/where,0,0.00010350895352447989,0.0,2,5.7631578947368425,1,0.02631578947368421
kaidouji85/study-three-js,0,0.1434076258890131,0.0,1,76.02631578947368,0,0.02631578947368421
uhyo/jinrou-doc-2,0,0.004138338752586462,0.0,2,5.822222222222222,0,0.022222222222222227
jumpserver/luna,1,0.02286156164492208,0.0,4,30.0,1,0.03125
x-wrt/luci,0,0.2773941035494987,0.0,8,94.05479452054794,1,0.00684931506849315
uktrade/data-hub-frontend,0,0.008012469253062517,0.6607302814577342,11,201.84210526315792,1,0.02631578947368421
taskcluster/azure-blob-storage,0,0.15055852355512386,0.0,3,6.72093023255814,1,0.02325581395348837
APIs-guru/awesome-openapi3,1,0.038559788592820964,0.0,2,11.026315789473683,1,0.02631578947368421
Bnei-Baruch/kmedia-mdb,1,0.06298511260974679,0.009606344275027592,7,77.63157894736842,1,0.02631578947368421
ckeditor/ckeditor5-essentials,1,0.136231884057971,0.5074626865671642,2,5.405405405405406,1,0.027027027027027032
aragon/client,0,0.03248049355833787,0.00758562312801146,5,33.6896551724138,1,0.03448275862068965
hfreire/pollmommy,0,0.0031578374258180433,0.6306695464362851,2,31.225,1,0.025
pilas-engine/pilas-engine,0,0.3223666266396041,0.0,1,30.923076923076927,1,0.02564102564102564
wind-stone/blog,0,0.005699629524080934,0.0,1,18.184210526315788,0,0.02631578947368421
no23reason/react-qr-svg,0,0.04788213627992634,0.0,2,12.128205128205128,1,0.02564102564102564
cerner/terra-core,1,0.06689102422175973,0.6312641083521444,16,52.02564102564103,1,0.02564102564102564
jxj322991/jxj-web,0,0.09661907227935193,0.0011758517189095524,2,25.025641025641022,0,0.02564102564102564
jaegertracing/jaeger-ui,1,0.15755884204972856,0.8069768459754015,3,22.184210526315788,1,0.02631578947368421
PedalPlayground/PedalPlayground.github.io,0,0.07330756763495823,0.0,2,29.384615384615387,0,0.02564102564102564
mjeanroy/gulp-header-comment,1,0.2949640287769784,0.6428571428571429,2,13.076923076923075,1,0.02564102564102564
zrrrzzt/micro-geoip-country,1,0.04166666666666666,0.0,2,8.692307692307693,1,0.02564102564102564
qiuwww/blog,0,0.1535330729538367,0.00011058154836284018,2,11.717948717948715,0,0.02564102564102564
jspreadsheet/ce,0,0.1453980582524272,0.0,4,12.769230769230768,0,0.02564102564102564
owncloud/guests,0,0.22450728363324765,0.023514851485148515,11,11.714285714285715,1,0.017857142857142856
GoogleChromeLabs/confluence,1,0.0019730232966533494,0.3398250536392144,3,15.512820512820511,1,0.02564102564102564
uc-cdis/data-portal,1,0.006522651146375085,0.046993524514338574,10,21.41025641025641,1,0.02564102564102564
moleculerjs/moleculer,1,0.12115164784066028,0.6075280059746079,1,82.12195121951221,1,0.024390243902439025
surveyjs/builds,0,0.10560530831297386,0.0,4,8.64102564102564,0,0.02564102564102564
weseek/growi,0,0.13910982474532235,0.0409315784560814,8,217.20289855072463,1,0.014492753623188406
avdeev/vanilla-sharing,0,0.0003679401484025265,0.5766233766233766,3,11.538461538461537,1,0.02564102564102564
cwrc/CWRC-WriterBase,1,0.07739456419868791,0.0003211156475067664,2,20.641025641025642,1,0.02564102564102564
bbc/device-identification-data,0,0.0004703226413319537,0.0,9,15.17948717948718,1,0.02564102564102564
blackbaud-services/supporticon,0,0.06287982140642441,0.33563044301400985,2,19.820512820512818,0,0.02564102564102564
appbaseio/reactivesearch,0,0.027578967458726983,0.0,5,94.42424242424242,1,0.030303030303030307
bancorprotocol/contracts-solidity,0,0.11058192587849196,0.5035020694046483,3,74.71794871794873,1,0.02564102564102564
dicengine/dicegui,0,0.1376440189766181,0.0,1,4.613636363636363,1,0.022727272727272728
Datawheel/canon,0,0.012128742930502064,0.0,3,93.97435897435898,1,0.02564102564102564
Wikia/mobile-wiki,0,0.04287670360463635,0.0,42,400.69333333333327,0,0.013333333333333334
streamplace/npm-kubetools,1,0.0003209991829111708,0.0,1,9.205128205128204,0,0.02564102564102564
au-research/ANDS-ResearchData-Registry,0,0.12471392264803052,0.09968522582880908,3,43.5897435897436,1,0.02564102564102564
maliMirkec/starter-project,0,0.14900786222388618,0.0,1,14.605263157894735,1,0.02631578947368421
angular/animations-builds,0,0.2993971868720697,0.0,7,177.76923076923077,0,0.038461538461538464
cboard-org/cboard,0,0.0031676694541542183,0.2241453708587045,2,49.57575757575758,1,0.030303030303030307
seek-oss/sku,0,0.030807750925321137,0.20581583198707595,7,11.230769230769232,1,0.02564102564102564
vanda/vam-fractal,1,0.008126461093176,0.0,2,15.538461538461537,1,0.02564102564102564
hfreire/browser-as-a-service,0,0.0031415668564696644,0.6801075268817204,2,57.20512820512821,1,0.02564102564102564
wix/react-native-ui-lib,0,0.08855291576673865,0.054662179007728746,2,55.358974358974365,1,0.02564102564102564
appbaseio/dashboard,0,0.009427164645130298,0.0,5,52.85714285714285,0,0.047619047619047616
gligoran/cordova-set-version,0,0.00035771776068681813,0.8476027397260274,3,8.0,1,0.02564102564102564
char0n/ramda-adjunct,0,0.12847531413871574,0.8268996032956973,2,42.512820512820504,1,0.02564102564102564
CMSgov/design-system,1,0.08657814096016342,0.33476503284487114,5,23.2051282051282,1,0.02564102564102564
asamuzaK/withExEditorHost,1,0.07222808870116157,0.7683116883116883,1,20.85,1,0.025
hfreire/random-http-useragent,0,0.0025673174517881663,0.6420233463035021,3,17.23076923076923,1,0.02564102564102564
WordPress/gutenberg,1,0.13544391650205542,0.3391663998002573,47,280.9347826086956,1,0.021739130434782608
neutrinojs/neutrino,1,0.018963265769602004,0.0019801980198019802,4,29.64102564102564,1,0.02564102564102564
idyll-lang/idyll,1,0.1422626572058647,0.040446994865599516,2,59.948717948717956,1,0.02564102564102564
SF-Zhou/sf-zhou.github.io,1,0.00015330705212439772,0.0,1,9.128205128205126,1,0.02564102564102564
edgi-govdata-archiving/web-monitoring-ui,0,0.05141352549889135,0.17737003058103976,4,22.051282051282055,1,0.02564102564102564
invertase/react-native-firebase,0,0.15966098626878025,0.5997735524928747,6,97.10256410256409,1,0.02564102564102564
weDevsOfficial/dokan,1,0.14170154728871748,0.0,4,41.66666666666666,0,0.02564102564102564
townhallproject/townHallProject,0,0.006180862664933664,0.0,5,36.846153846153854,1,0.02564102564102564
FACT-Finder-Web-Components/demos,0,0.008935562618027727,0.0,6,5.3023255813953485,1,0.02325581395348837
unexpectedjs/unexpected-snapshot,1,0.01909090909090909,0.6159874608150471,2,7.384615384615384,0,0.02564102564102564
kaltura/playkit-js,1,0.1904444288422383,0.4641038696537678,6,15.717948717948715,1,0.02564102564102564
ec-europa/europa-component-library,0,0.02809563147692232,0.0,3,33.82051282051282,1,0.02564102564102564
Intecmedia/Intecmedia.Webpack,0,0.0844069302532208,0.0,1,41.230769230769226,0,0.02564102564102564
TulevaEE/onboarding-client,0,0.0054875722628165615,0.4941612474652122,7,34.871794871794876,1,0.02564102564102564
NorthernMan54/homebridge-alexa,0,0.03811338732729872,0.0,1,13.051282051282053,0,0.02564102564102564
ben-eb/caniuse-lite,0,0.00563380281690141,0.0,2,19.875,1,0.025
barbalex/apf2,0,0.02410286788802356,0.030602228766095037,1,191.46153846153842,1,0.02564102564102564
ioBroker/ioBroker.docs,0,0.017622131239258734,0.0,9,24.5,1,0.02631578947368421
LulumiProject/lulumi-browser,0,0.011410481244448493,0.004814355532861624,1,20.45,1,0.025
electron/download-stats,0,3.5353636533976615e-06,0.0,1,254.625,0,0.025
ooade/NextSimpleStarter,1,0.0018908059560387614,0.0,5,6.125,1,0.025
iVis-at-Bilkent/newt,0,0.0468578372946318,0.0,9,34.615384615384606,1,0.02564102564102564
Backendless/Console-SDK,0,0.017437108346199257,0.0,6,15.404761904761903,1,0.023809523809523808
three11/vuejs-template,1,0.28776978417266186,0.0,3,18.925,1,0.025
youzan/vant-weapp,1,0.008891441700172314,0.0,7,43.17073170731707,1,0.024390243902439025
pnpm/pnpm.github.io,0,0.0033398023198086386,0.0,2,8.25,0,0.025
arlac77/rtsp-archive,1,0.10275229357798166,0.0,1,47.55,1,0.025
zrrrzzt/firebase-counter,1,0.0,0.0,2,9.675,1,0.025
linuxmint/cinnamon-spices-desklets,0,0.13051133445822025,0.0,19,18.125,0,0.025
